Seed,Red Giants,Yellow Giants,White Giants,Blue Giants
78601192,1,1,0,1
78602279,1,1,0,1
78603762,1,1,0,1
78604000,1,1,0,1
78604042,1,1,0,1
78606537,1,0,1,1
78607171,1,1,0,1
78608197,1,0,1,1
78610562,1,0,1,1
78612777,1,0,1,1
78613393,1,1,0,1
78614027,1,0,1,1
78614195,1,0,1,1
78614232,1,1,0,1
78616970,1,1,0,1
78617525,1,1,0,1
78618444,1,0,1,1
78618663,1,0,1,1
78619279,1,1,0,1
78620123,1,1,0,1
78621219,1,1,0,1
78621517,1,0,1,1
78621956,1,0,1,1
78622991,1,1,0,1
78623826,1,0,1,1
78625598,1,0,1,1
78625645,1,1,0,1
78626041,1,0,1,1
78626699,1,0,1,1
78627907,1,0,1,1
78628434,1,0,1,1
78629250,1,1,0,1
78629646,1,0,1,1
78629931,1,1,0,1
78630206,1,1,0,1
78630332,1,1,0,1
78630523,1,1,0,1
78630752,1,0,1,1
78631339,1,1,0,1
78631596,1,1,0,1
78632622,1,1,0,1
78634394,1,1,0,1
78634595,1,0,1,1
78635863,1,1,0,1
78636031,1,1,0,1
78637127,1,1,0,1
78637967,1,1,0,1
78638340,1,1,0,1
78638508,1,1,0,1
78638811,1,0,1,1
78639622,1,0,1,1
78639655,1,1,0,1
78639865,1,1,0,1
78640051,1,0,1,1
78640578,1,0,1,1
78640709,1,0,1,1
78641917,1,0,1,1
78642719,1,0,1,1
78642887,1,0,1,1
78643489,1,1,0,1
78643647,1,1,0,1
78643885,1,0,1,1
78644659,1,0,1,1
78645028,1,0,1,1
78645354,1,0,1,1
78645387,1,1,0,1
78647094,1,1,0,1
78647733,1,1,0,1
78647938,1,0,1,1
78648078,1,0,1,1
78648409,1,1,0,1
78649216,1,0,1,1
78649612,1,1,0,1
78650125,1,1,0,1
78650270,1,1,0,1
78650568,1,1,0,1
78652187,1,1,0,1
78652518,1,0,1,1
78652826,1,1,0,1
78653623,1,1,0,1
78654458,1,0,1,1
78656813,1,1,0,1
78658310,1,1,0,1
78658837,1,1,0,1
78659364,1,0,1,1
78661146,1,1,0,1
78662177,1,0,1,1
78663231,1,1,0,1
78663254,1,1,0,1
78663888,1,0,1,1
78664075,1,0,1,1
78664089,1,0,1,1
78664280,1,1,0,1
78666836,1,1,0,1
78667022,1,0,1,1
78667456,1,1,0,1
78667680,1,0,1,1
78667722,1,0,1,1
78667932,1,0,1,1
78667997,1,0,1,1
78668114,1,1,0,1
78668137,1,0,1,1
78668715,1,1,0,1
78668841,1,0,1,1
78668958,1,0,1,1
78669270,1,0,1,1
78669354,1,1,0,1
78669373,1,1,0,1
78669769,1,0,1,1
78670679,1,1,0,1
78670856,1,0,1,1
78670945,1,1,0,1
78671579,1,0,1,1
78673519,1,0,1,1
78673808,1,1,0,1
78676154,1,1,0,1
78676583,1,1,0,1
78676812,1,1,0,1
78677241,1,1,0,1
78680823,1,0,1,1
78681261,1,0,1,1
78681522,1,0,1,1
78681919,1,0,1,1
78682017,1,0,1,1
78682539,1,0,1,1
78683150,1,0,1,1
78684022,1,1,0,1
78684866,1,0,1,1
78685281,1,1,0,1
78685319,1,1,0,1
78685678,1,1,0,1
78686079,1,1,0,1
78686144,1,0,1,1
78686713,1,1,0,1
78687198,1,1,0,1
78687422,1,0,1,1
78688000,1,0,1,1
78688042,1,0,1,1
78688210,1,0,1,1
78688499,1,0,1,1
78688868,1,0,1,1
78690006,1,1,0,1
78690164,1,1,0,1
78691274,1,1,0,1
78692473,1,1,0,1
78692683,1,1,0,1
78693233,1,1,0,1
78693415,1,1,0,1
78693751,1,1,0,1
78693998,1,1,0,1
78694656,1,1,0,1
78694786,1,1,0,1
78696325,1,1,0,1
78696983,1,1,0,1
78697664,1,0,1,1
78698130,1,0,1,1
78699077,1,1,0,1
78699520,1,1,0,1
78699637,1,1,0,1
78700271,1,0,1,1
78700574,1,0,1,1
78700826,1,0,1,1
78701003,1,0,1,1
78701661,1,0,1,1
78701847,1,1,0,1
78702211,1,0,1,1
78703018,1,0,1,1
78703125,1,1,0,1
78703382,1,1,0,1
78703783,1,1,0,1
78703955,1,1,0,1
78705914,1,1,0,1
78706301,1,1,0,1
78706730,1,1,0,1
78706926,1,1,0,1
78706959,1,1,0,1
78707761,1,0,1,1
78709403,1,1,0,1
78709986,1,0,1,1
78712369,1,1,0,1
78712392,1,1,0,1
78712686,1,0,1,1
78712835,1,1,0,1
78712877,1,1,0,1
78714584,1,0,1,1
78714617,1,1,0,1
78716557,1,1,0,1
78717191,1,0,1,1
78717364,1,1,0,1
78718418,1,0,1,1
78719397,1,1,0,1
78719966,1,1,0,1
78720745,1,0,1,1
78722098,1,1,0,1
78722443,1,1,0,1
78723469,1,0,1,1
78723786,1,0,1,1
78724803,1,1,0,1
78726001,1,1,0,1
78726822,1,0,1,1
78726925,1,0,1,1
78727545,1,0,1,1
78728632,1,1,0,1
78728660,1,1,0,1
78729299,1,0,1,1
78730474,1,0,1,1
78730721,1,0,1,1
78732074,1,1,0,1
78732428,1,0,1,1
78733272,1,1,0,1
78733678,1,1,0,1
78733911,1,1,0,1
78734312,1,0,1,1
78735264,1,1,0,1
78736621,1,0,1,1
78736952,1,0,1,1
78736994,1,0,1,1
78737423,1,1,0,1
78738566,1,0,1,1
78739564,1,1,0,1
78741331,1,1,0,1
78743472,1,0,1,1
78743477,1,1,0,1
78744731,1,0,1,1
78745389,1,0,1,1
78746667,1,0,1,1
78747907,1,0,1,1
78748565,1,0,1,1
78748770,1,1,0,1
78749409,1,1,0,1
78749885,1,0,1,1
78750067,1,1,0,1
78750160,1,0,1,1
78750710,1,0,1,1
78751135,1,1,0,1
78751303,1,1,0,1
78752170,1,0,1,1
78753014,1,1,0,1
78754549,1,1,1,0
78754880,1,1,0,1
78756484,1,1,0,1
78759614,1,0,1,1
78759931,1,0,1,1
78760229,1,1,0,1
78762538,1,1,0,1
78765313,1,0,1,1
78766115,1,1,0,1
78766577,1,0,1,1
78767873,1,1,0,1
78768032,1,1,0,1
78768265,1,1,0,1
78768424,1,1,0,1
78770662,1,0,1,1
78771049,1,1,0,1
78772169,1,1,0,1
78773055,1,0,1,1
78773941,1,1,0,1
78774109,1,1,0,1
78774743,1,1,1,0
78777434,1,0,1,1
78777686,1,1,0,1
78778917,1,1,0,1
78778992,1,0,1,1
78779118,1,0,1,1
78779216,1,0,1,1
78779533,1,0,1,1
78779547,1,0,1,1
78780396,1,0,1,1
78781221,1,1,0,1
78781240,1,1,0,1
78781347,1,1,0,1
78781622,1,1,0,1
78781748,1,1,0,1
78782065,0,1,1,1
78782149,1,1,0,1
78782723,1,0,1,1
78783287,1,0,1,1
78784374,1,0,1,1
78787615,1,1,0,1
78788268,1,1,0,1
78788623,1,0,1,1
78788921,1,1,0,1
78790292,1,0,1,1
78790927,1,1,0,1
78791328,1,1,0,1
78791864,1,0,1,1
78794746,1,1,0,1
78794975,1,1,0,1
78796747,1,1,0,1
78800861,1,1,0,1
78801434,1,1,0,1
78802801,1,1,0,1
78805459,1,1,0,1
78807852,1,0,1,1
78808519,1,1,0,1
78810613,1,1,0,1
78810925,1,0,1,1
78812567,1,1,0,1
78812660,1,0,1,1
78812870,1,0,1,1
78815976,1,1,0,1
78817613,1,1,0,1
78817781,1,1,0,1
78819138,1,0,1,1
78819665,1,0,1,1
78819922,1,1,0,1
78821120,1,1,0,1
78823667,1,1,0,1
78825607,1,1,0,1
78827412,1,1,0,1
78827538,1,0,1,1
78828844,1,0,1,1
78829986,1,0,1,1
78830616,1,1,0,1
78830933,1,1,0,1
78832346,1,0,1,1
78835322,1,0,1,1
78837094,1,1,0,1
78838806,1,1,0,1
78839351,1,0,1,1
78839617,1,0,1,1
78841119,1,0,1,1
78842094,1,0,1,1
78842285,1,0,1,1
78846473,1,1,0,1
78847065,1,0,1,1
78848115,1,0,1,1
78848488,1,0,1,1
78848763,1,0,1,1
78850451,1,1,0,1
78850493,1,1,0,1
78850535,1,1,0,1
78850904,1,0,1,1
78852359,1,1,0,1
78853194,1,1,0,1
78853198,1,1,0,1
78853296,1,0,1,1
78854080,1,0,1,1
78856239,1,1,0,1
78857256,1,0,1,1
78857456,1,1,0,1
78858678,1,0,1,1
78859378,1,1,0,1
78860203,1,0,1,1
78861155,1,0,1,1
78861402,1,0,1,1
78862246,1,0,1,1
78862927,1,0,1,1
78863981,1,0,1,1
78865870,1,1,0,1
78866318,1,1,0,1
78867176,1,0,1,1
78867815,1,0,1,1
78869279,1,1,0,1
78870786,1,0,1,1
78872353,1,0,1,1
78874885,1,0,1,1
78875305,1,1,0,1
78875412,1,0,1,1
78876807,1,0,1,1
78877651,1,1,0,1
78877823,1,1,0,1
78878910,1,1,0,1
78879568,1,1,0,1
78879582,1,1,0,1
78881615,1,0,1,1
78882329,1,0,1,1
78882758,1,0,1,1
78885099,1,1,0,1
78885766,1,0,1,1
78886088,1,1,0,1
78886279,1,1,0,1
78886349,1,1,0,1
78886680,1,1,0,1
78892249,1,1,0,1
78892799,1,1,0,1
78893601,1,1,0,1
78894441,1,0,1,1
78894823,1,0,1,1
78894837,1,1,0,1
78895098,1,0,1,1
78895495,1,1,0,1
78897230,1,0,1,1
78899170,1,1,0,1
78901017,1,1,0,1
78901413,1,0,1,1
78901716,1,1,0,1
78902071,1,0,1,1
78904025,1,1,0,1
78904552,1,0,1,1
78904794,1,1,0,1
78904827,1,0,1,1
78906599,1,0,1,1
78906641,1,1,0,1
78907770,1,1,0,1
78909789,1,0,1,1
78911370,1,0,1,1
78912061,1,1,0,1
78912476,1,0,1,1
78912970,1,1,0,1
78913203,1,1,0,1
78913320,1,1,0,1
78913656,1,1,0,1
78914183,1,0,1,1
78914458,1,0,1,1
78915237,1,1,0,1
78916081,1,0,1,1
78916398,1,0,1,1
78918203,1,1,0,1
78919005,1,1,0,1
78919257,1,0,1,1
78919681,1,1,0,1
78919723,1,1,0,1
78920945,1,1,0,1
78922638,1,1,0,1
78923254,1,1,0,1
78923879,1,0,1,1
78925968,1,1,0,1
78926029,1,0,1,1
78926486,1,0,1,1
78927764,1,0,1,1
78927908,1,0,1,1
78928160,1,1,0,1
78928543,1,1,0,1
78929662,1,0,1,1
78930357,1,0,1,1
78930408,1,1,0,1
78930632,1,0,1,1
78931164,1,1,0,1
78931336,1,1,0,1
78931476,1,0,1,1
78931560,1,0,1,1
78932423,1,1,0,1
78932446,1,1,0,1
78932717,1,1,0,1
78933267,1,0,1,1
78933925,1,0,1,1
78934340,1,1,0,1
78935548,1,1,0,1
78935949,1,1,0,1
78936462,1,1,0,1
78937087,1,0,1,1
78937516,1,1,0,1
78937912,1,0,1,1
78937945,1,1,0,1
78941625,1,1,0,1
78942152,1,1,0,1
78943318,1,0,1,1
78943565,1,0,1,1
78944115,1,0,1,1
78945090,1,0,1,1
78946004,1,1,0,1
78946228,1,0,1,1
78946433,1,1,0,1
78946662,1,1,0,1
78947506,1,0,1,1
78948350,1,1,0,1
78949404,1,0,1,1
78949609,1,1,0,1
78949978,1,0,1,1
78950062,1,0,1,1
78950267,1,1,0,1
78950570,1,0,1,1
78950906,1,1,0,1
78951097,1,1,0,1
78952114,1,1,0,1
78952184,1,1,0,1
78952785,1,1,0,1
78953009,1,0,1,1
78953214,1,1,0,1
78955523,1,1,0,1
78955551,1,1,0,1
78959268,1,1,0,1
78959902,1,0,1,1
78961483,1,1,0,1
78961987,1,1,0,1
78962029,1,1,0,1
78963759,1,0,1,1
78964286,1,0,1,1
78964692,1,0,1,1
78965154,1,1,0,1
78966460,1,0,1,1
78966590,1,0,1,1
78967248,1,0,1,1
78967868,1,0,1,1
78968092,1,1,0,1
78968125,1,1,0,1
78968442,1,1,0,1
78968712,1,1,0,1
78969766,1,0,1,1
78970172,1,0,1,1
78972010,1,0,1,1
78972546,1,1,0,1
78972938,1,0,1,1
78973148,0,1,1,1
78973465,1,0,1,1
78973782,1,0,1,1
78975871,1,1,0,1
78976725,1,1,0,1
78979327,1,1,0,1
78979626,1,0,1,1
78979756,1,1,0,1
78979943,1,0,1,1
78982032,1,1,0,1
78982074,1,1,0,1
78983590,1,1,0,1
78984434,1,0,1,1
78984849,1,1,0,1
78985903,1,0,1,1
78986146,1,0,1,1
78987811,1,1,0,1
78987960,1,1,0,1
78988454,1,1,0,1
78988762,1,0,1,1
78990385,1,0,1,1
78991234,1,0,1,1
78992512,1,0,1,1
78993011,1,0,1,1
78993132,1,0,1,1
78993151,1,0,1,1
78993790,1,0,1,1
78994634,1,1,0,1
78995240,1,1,0,1
78995786,1,1,0,1
78996117,1,0,1,1
78998015,1,0,1,1
78998561,1,0,1,1
78999498,1,1,0,1
78999629,1,0,1,1
79001718,1,1,0,1
79002693,1,1,0,1
79005417,1,1,0,1
79006298,1,1,0,1
79007357,1,1,0,1
79008420,1,0,1,1
79008873,1,1,0,1
79009474,1,1,0,1
79010132,1,1,0,1
79010976,1,0,1,1
79014012,1,0,1,1
79015859,1,0,1,1
79017184,1,1,0,1
79017333,1,1,0,1
79017757,1,0,1,1
79019394,1,0,1,1
79019758,1,0,1,1
79020537,1,1,0,1
79023009,1,1,0,1
79026040,1,1,0,1
79027253,1,0,1,1
79027318,1,1,0,1
79027976,1,1,0,1
79028162,1,0,1,1
79029235,1,1,0,1
79030392,1,1,0,1
79030718,1,0,1,1
79030923,1,1,0,1
79031301,1,1,0,1
79032439,1,0,1,1
79033031,1,0,1,1
79034109,1,1,0,1
79034277,1,1,0,1
79035690,1,0,1,1
79036030,1,1,0,1
79036049,1,1,0,1
79037420,1,1,0,1
79037523,1,0,1,1
79039444,1,0,1,1
79039621,1,1,0,1
79042168,1,0,1,1
79043898,1,1,0,1
79044299,1,1,0,1
79044742,1,1,0,1
79045143,1,1,0,1
79045680,1,1,0,1
79045801,1,1,0,1
79047452,1,1,0,1
79047904,1,0,1,1
79048086,1,0,1,1
79050563,1,0,1,1
79050586,1,1,0,1
79051029,1,1,0,1
79051220,1,1,0,1
79053804,1,0,1,1
79055651,1,0,1,1
79056113,1,0,1,1
79056187,1,1,0,1
79057423,1,1,0,1
79057908,1,1,0,1
79060082,1,1,0,1
79060175,1,0,1,1
79061271,1,0,1,1
79062801,1,1,0,1
79064428,1,1,0,1
79067087,1,1,0,1
79068817,1,0,1,1
79072697,1,0,1,1
79073565,1,1,0,1
79075174,1,0,1,1
79076568,1,1,0,1
79079236,1,0,1,1
79079721,1,1,0,1
79080043,1,1,0,1
79081983,1,0,1,1
79083238,1,1,0,1
79083298,1,1,0,1
79084805,1,0,1,1
79086246,1,1,0,1
79086456,1,1,0,1
79093568,1,1,0,1
79096376,1,0,1,1
79099645,1,1,0,1
79100172,1,1,0,1
79101394,1,0,1,1
79101427,1,1,0,1
79102910,1,0,1,1
79103866,1,0,1,1
79106608,1,1,0,1
79107009,1,1,0,1
79109066,1,1,0,1
79111123,1,0,1,1
79111780,1,0,1,1
79112079,1,1,0,1
79113170,1,1,0,1
79114299,1,1,0,1
79117354,1,1,0,1
79118086,1,0,1,1
79118212,1,1,0,1
79119648,1,1,0,1
79124564,1,0,1,1
79124881,1,0,1,1
79125068,1,0,1,1
79125702,1,1,0,1
79125870,1,1,0,1
79126653,1,1,0,1
79130249,1,0,1,1
79131042,1,0,1,1
79132726,1,0,1,1
79134498,1,0,1,1
79137105,1,1,0,1
79137562,1,0,1,1
79138089,1,0,1,1
79140892,1,0,1,1
79142119,1,1,0,1
79142436,1,1,0,1
79144040,1,0,1,1
79144525,1,0,1,1
79144567,1,0,1,1
79146465,1,1,0,1
79146904,1,1,0,1
79146918,1,0,1,1
79149478,1,0,1,1
79150980,1,0,1,1
79151045,1,0,1,1
79151936,1,1,0,1
79153540,1,0,1,1
79153704,1,0,1,1
79153727,1,0,1,1
79154077,1,0,1,1
79156371,1,1,0,1
79156595,1,0,1,1
79159375,1,1,0,1
79161250,1,0,1,1
79162122,1,1,0,1
79163656,1,1,0,1
79164244,1,0,1,1
79165797,1,1,0,1
79166133,1,1,0,1
79168087,1,0,1,1
79169276,1,1,0,1
79171174,1,0,1,1
79171263,1,0,1,1
79173385,1,1,0,1
79173772,1,1,0,1
79174043,1,1,0,1
79175838,1,1,0,1
79176239,1,1,0,1
79178063,1,0,1,1
79179565,1,1,0,1
79180036,1,0,1,1
79180619,1,0,1,1
79182125,1,1,0,1
79182358,1,1,0,1
79182442,1,1,0,1
79183855,1,0,1,1
79184000,1,1,0,1
79184382,1,0,1,1
79184844,1,0,1,1
79185362,1,1,0,1
79186514,1,0,1,1
79186742,1,0,1,1
79186789,1,0,1,1
79189046,1,1,0,1
79189363,1,1,0,1
79189522,1,1,0,1
79191453,1,0,1,1
79192731,1,0,1,1
79193267,1,0,1,1
79193309,1,0,1,1
79194834,1,1,0,1
79195207,1,1,0,1
79195473,1,1,0,1
79195524,1,1,0,1
79195907,1,0,1,1
79197147,1,0,1,1
79197805,1,0,1,1
79198010,1,1,0,1
79198668,1,1,0,1
79199722,1,0,1,1
79200272,1,0,1,1
79201811,1,1,0,1
79202688,1,0,1,1
79203103,1,1,0,1
79204586,1,0,1,1
79204703,1,1,0,1
79206750,1,0,1,1
79207366,1,1,0,1
79209917,1,0,1,1
79210971,1,1,0,1
79211181,1,1,0,1
79211195,1,0,1,1
79211815,1,0,1,1
79212473,1,0,1,1
79213093,1,0,1,1
79213270,1,0,1,1
79213956,1,1,0,1
79214991,1,0,1,1
79215649,1,0,1,1
79216661,1,0,1,1
79217701,1,1,0,1
79218596,1,0,1,1
79220233,1,0,1,1
79220723,1,0,1,1
79221376,1,1,0,1
79224706,1,1,0,1
79225438,1,1,0,1
79225625,1,1,0,1
79226054,1,0,1,1
79226753,1,0,1,1
79226898,1,1,0,1
79227952,1,0,1,1
79228418,1,1,0,1
79229659,1,0,1,1
79230937,1,0,1,1
79231184,1,1,0,1
79231333,1,1,0,1
79231557,1,0,1,1
79231991,1,1,0,1
79232215,1,0,1,1
79232835,1,0,1,1
79233124,1,0,1,1
79233679,1,1,0,1
79234337,1,1,0,1
79234509,1,1,0,1
79234733,1,0,1,1
79235069,1,1,0,1
79236855,1,1,0,1
79237280,1,1,0,1
79237284,1,1,0,1
79237788,1,1,0,1
79237909,1,0,1,1
79238189,1,1,0,1
79239537,1,0,1,1
79240031,1,1,0,1
79241118,1,1,0,1
79241776,1,1,0,1
79241962,1,0,1,1
79242261,1,0,1,1
79244392,1,1,0,1
79245110,1,1,0,1
79245353,1,0,1,1
79245521,1,0,1,1
79245796,1,0,1,1
79246640,1,1,0,1
79248781,1,0,1,1
79249177,1,1,0,1
79250068,1,1,0,1
79250702,1,0,1,1
79250870,1,1,0,1
79251313,1,1,0,1
79251523,1,1,0,1
79251588,1,1,0,1
79253421,1,1,0,1
79253645,1,1,0,1
79254079,1,1,0,1
79255357,1,1,0,1
79256019,1,0,1,1
79257026,1,1,0,1
79257479,1,0,1,1
79258962,1,1,0,1
79259223,1,0,1,1
79261704,1,0,1,1
79263971,1,1,0,1
79264479,1,1,0,1
79264582,1,0,1,1
79267525,1,1,0,1
79269502,1,0,1,1
79269987,1,1,0,1
79270999,1,1,0,1
79271265,1,1,0,1
79271885,1,1,0,1
79272338,1,0,1,1
79273182,1,1,0,1
79273387,1,0,1,1
79273448,1,1,0,1
79273658,1,1,0,1
79274213,1,0,1,1
79274460,1,1,0,1
79275719,1,1,0,1
79275980,1,0,1,1
79277221,1,0,1,1
79277407,1,1,0,1
79278065,1,1,0,1
79278704,1,1,0,1
79279119,1,0,1,1
79280052,1,1,0,1
79280234,1,0,1,1
79280411,1,1,0,1
79281446,1,0,1,1
79282183,1,0,1,1
79287057,1,1,0,1
79287374,1,1,0,1
79289193,1,0,1,1
79289524,1,0,1,1
79290182,1,0,1,1
79290368,1,1,0,1
79291828,1,0,1,1
79293894,1,1,0,1
79294407,1,0,1,1
79296305,1,0,1,1
79297807,1,1,0,1
79298325,1,0,1,1
79300414,1,1,0,1
79305143,1,1,0,1
79306743,1,1,0,1
79308254,1,0,1,1
79308646,1,0,1,1
79309471,1,1,0,1
79310110,1,1,0,1
79310395,1,0,1,1
79311593,1,0,1,1
79312316,1,0,1,1
79312647,1,1,0,1
79313580,1,1,0,1
79313897,1,1,0,1
79314256,1,0,1,1
79314993,1,1,0,1
79317969,1,0,1,1
79319671,1,0,1,1
79319741,1,1,0,1
79321998,1,0,1,1
79322600,1,1,0,1
79323710,1,1,0,1
79323887,1,0,1,1
79324447,1,0,1,1
79324657,1,0,1,1
79324974,1,0,1,1
79326462,1,1,0,1
79327063,1,1,0,1
79328602,1,1,0,1
79329237,1,1,0,1
79331135,1,0,1,1
79331452,1,0,1,1
79334735,1,1,0,1
79336312,1,1,0,1
79337655,1,0,1,1
79339819,1,0,1,1
79342720,1,1,0,1
79344660,1,0,1,1
79347911,1,1,0,1
79349007,1,1,0,1
79349641,1,1,0,1
79351138,1,0,1,1
79351292,1,1,0,1
79353036,1,1,0,1
79354291,1,0,1,1
79355760,1,1,0,1
79357891,1,0,1,1
79362322,1,1,0,1
79363124,1,1,0,1
79364896,1,0,1,1
79366711,1,0,1,1
79368749,1,1,0,1
79369243,1,1,0,1
79369644,1,1,0,1
79374415,1,1,0,1
79376164,1,1,0,1
79379667,1,0,1,1
79381458,1,0,1,1
79383127,1,1,0,1
79383976,1,0,1,1
79384214,1,1,0,1
79384382,1,1,0,1
79384634,1,0,1,1
79386672,1,0,1,1
79387241,1,0,1,1
79388696,1,1,0,1
79388906,1,1,0,1
79390328,1,0,1,1
79391989,1,1,0,1
79392189,1,0,1,1
79393402,1,0,1,1
79393719,1,0,1,1
79395808,1,1,0,1
79395934,1,1,0,1
79396419,1,0,1,1
79397441,1,1,0,1
79398066,1,1,0,1
79401820,1,0,1,1
79402412,1,1,0,1
79402440,1,0,1,1
79402478,1,0,1,1
79403942,1,1,0,1
79404161,1,0,1,1
79404586,1,1,0,1
79404670,1,1,0,1
79408377,1,1,0,1
79408844,1,1,0,1
79411274,1,1,0,1
79411591,1,1,0,1
79412883,1,0,1,1
79413312,1,0,1,1
79415620,1,1,0,1
79416488,1,0,1,1
79418069,1,1,0,1
79419664,1,0,1,1
79420326,1,0,1,1
79424477,1,1,0,1
79424589,1,1,0,1
79425111,1,0,1,1
79428241,1,1,0,1
79428791,1,0,1,1
79429449,1,0,1,1
79431277,1,1,0,1
79431510,1,1,0,1
79431571,1,1,0,1
79432625,1,0,1,1
79433217,1,0,1,1
79435983,1,0,1,1
79436006,1,1,0,1
79442461,1,0,1,1
79442615,1,1,0,1
79445394,1,1,0,1
79445581,1,1,0,1
79446108,1,0,1,1
79446206,1,0,1,1
79446635,1,0,1,1
79447050,1,1,0,1
79449741,1,0,1,1
79450016,1,1,0,1
79451280,1,1,0,1
79451513,1,1,0,1
79451681,1,1,0,1
79455109,1,1,0,1
79456196,1,1,0,1
79457040,1,0,1,1
79459167,1,0,1,1
79460216,1,0,1,1
79464050,1,0,1,1
79464087,1,1,0,1
79464894,1,1,0,1
79465290,1,0,1,1
79465323,1,1,0,1
79467296,1,1,0,1
79467338,1,1,0,1
79467697,1,1,0,1
79469427,1,0,1,1
79471157,1,1,0,1
79472123,1,1,0,1
79472762,1,1,0,1
79472864,1,0,1,1
79473858,1,1,0,1
79475299,1,1,0,1
79476073,1,0,1,1
79476162,1,0,1,1
79476353,1,0,1,1
79476558,1,1,0,1
79476782,1,0,1,1
79477216,1,1,0,1
79478904,1,1,0,1
79479543,1,1,0,1
79480019,1,1,0,1
79480378,1,1,0,1
79480387,1,0,1,1
79482276,1,0,1,1
79482551,1,0,1,1
79482738,1,1,0,1
79482831,1,0,1,1
79482910,1,0,1,1
79483339,1,1,0,1
79485065,1,1,0,1
79487210,1,1,0,1
79487299,1,1,0,1
79489071,1,0,1,1
79489743,1,0,1,1
79491641,1,0,1,1
79491865,1,1,0,1
79492037,1,1,0,1
79492462,1,0,1,1
79492504,1,1,0,1
79493539,1,0,1,1
79495041,1,1,0,1
79495246,1,0,1,1
79496034,1,0,1,1
79496524,1,0,1,1
79497144,1,0,1,1
79498646,1,1,0,1
79500320,1,0,1,1
79500465,1,1,0,1
79500740,1,1,0,1
79504261,1,1,0,1
79505171,1,0,1,1
79505651,1,0,1,1
79506705,1,1,0,1
79506943,1,1,0,1
79509485,1,0,1,1
79510968,1,1,0,1
79511383,1,0,1,1
79511416,1,0,1,1
79511523,1,0,1,1
79511607,1,1,0,1
79512227,1,1,0,1
79512885,1,1,0,1
79514051,1,1,0,1
79515832,1,1,0,1
79520715,1,1,0,1
79520743,1,1,0,1
79521639,1,1,0,1
79523066,1,0,1,1
79524540,1,0,1,1
79524549,1,1,0,1
79525067,1,0,1,1
79525393,1,0,1,1
79526988,1,1,0,1
79527263,1,1,0,1
79528984,1,1,0,1
79529227,1,0,1,1
79530071,1,1,0,1
79531125,1,0,1,1
79531545,1,0,1,1
79533247,1,1,0,1
79533867,1,1,0,1
79535574,1,1,0,1
79536125,1,1,0,1
79536153,1,0,1,1
79537510,1,1,0,1
79537748,1,0,1,1
79538657,1,0,1,1
79540910,1,0,1,1
79541096,1,1,0,1
79542729,1,1,0,1
79543288,1,1,0,1
79544291,1,1,0,1
79544543,1,0,1,1
79544753,1,0,1,1
79544818,1,0,1,1
79545135,1,0,1,1
79549207,1,1,0,1
79549291,1,1,0,1
79549566,1,1,0,1
79549813,1,1,0,1
79551781,1,0,1,1
79551935,1,0,1,1
79552140,1,0,1,1
79553213,1,0,1,1
79555111,1,0,1,1
79555335,1,1,0,1
79555685,1,1,0,1
79555955,1,1,0,1
79556212,1,1,0,1
79556529,1,1,0,1
79556594,1,1,0,1
79557135,1,0,1,1
79557252,1,1,0,1
79558273,1,1,0,1
79560960,1,0,1,1
79562690,1,1,0,1
79563049,1,1,0,1
79564439,1,0,1,1
79566999,1,1,0,1
79570399,1,0,1,1
79571313,1,1,0,1
79571677,1,0,1,1
79572955,1,0,1,1
79573799,1,1,0,1
79574126,1,0,1,1
79574256,1,0,1,1
79574438,1,1,0,1
79574853,1,0,1,1
79575697,1,1,0,1
79576215,1,1,0,1
79576975,1,1,0,1
79577945,1,0,1,1
79580604,1,0,1,1
79582609,1,1,0,1
79582693,1,1,0,1
79583421,1,1,0,1
79584414,1,1,0,1
79584633,1,0,1,1
79585258,1,0,1,1
79585659,1,0,1,1
79585827,1,0,1,1
79586741,1,1,0,1
79587082,1,0,1,1
79590594,1,1,0,1
79591046,1,0,1,1
79591965,1,1,0,1
79592697,1,0,1,1
79593541,1,1,0,1
79593812,1,0,1,1
79594404,1,0,1,1
79595901,1,1,0,1
79596731,1,1,0,1
79598877,1,1,0,1
79600005,1,1,0,1
79602505,1,1,0,1
79602696,1,1,0,1
79602906,1,1,0,1
79604912,1,1,0,1
79605000,1,0,1,1
79605010,1,1,0,1
79606493,1,0,1,1
79607887,1,0,1,1
79609300,1,1,0,1
79609338,1,0,1,1
79611576,1,1,0,1
79611917,1,1,0,1
79612276,1,1,0,1
79618162,1,1,0,1
79618395,1,1,0,1
79619286,1,1,0,1
79619402,1,1,0,1
79622191,1,1,0,1
79622592,1,1,0,1
79623516,1,1,0,1
79624957,1,1,0,1
79626459,1,1,0,1
79627489,1,0,1,1
79629196,1,1,0,1
79631920,1,1,0,1
79631981,1,1,0,1
79632279,1,1,0,1
79633035,1,0,1,1
79633692,1,0,1,1
79635147,1,0,1,1
79635688,1,0,1,1
79636351,1,0,1,1
79636523,1,1,0,1
79638058,1,1,0,1
79638398,1,1,0,1
79638883,1,1,0,1
79640268,1,1,0,1
79640697,1,0,1,1
79642334,1,0,1,1
79642829,1,0,1,1
79642992,1,0,1,1
79645319,1,0,1,1
79645487,1,1,0,1
79646322,1,1,0,1
79649349,1,0,1,1
79649876,1,0,1,1
79651084,1,1,0,1
79651247,1,1,0,1
79651965,1,1,0,1
